circuit_depth,num_gates,num_qubits,entanglement,circuit_type,noise_level,gate_density,two_qubit_ratio,strategy,none_accuracy,zne_accuracy,mem_accuracy,cdr_accuracy,best_accuracy
12,34,7,CX,vqe,light,0.40476190476190477,0.35294117647058826,mem,0.36020505378595036,0.46020505378595034,0.48020505378595035,0.432557994962421,0.48020505378595035
12,26,4,CX,vqe,light,0.5416666666666666,0.34615384615384615,zne,0.39864872110774374,0.4986487211077437,0.48864872110774377,0.4701871826462053,0.4986487211077437
16,42,5,CX,vqe,medium,0.525,0.38095238095238093,zne,0.3,0.4,0.4,0.37571428571428567,0.4
11,29,5,CX,vqe,medium,0.5272727272727272,0.27586206896551724,zne,0.3,0.4,0.4,0.36310344827586205,0.4
12,31,8,CX,vqe,light,0.3229166666666667,0.45161290322580644,mem,0.3101620053035672,0.41016200530356717,0.4401620053035672,0.394355553690664,0.4401620053035672
16,54,7,CX,vqe,medium,0.48214285714285715,0.3333333333333333,mem,0.3,0.4,0.42,0.37,0.42
15,27,3,CX,vqe,light,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
23,65,5,CX,vqe,heavy,0.5652173913043478,0.36923076923076925,zne,0.3,0.4,0.4,0.3743076923076923,0.4
12,34,7,CX,vqe,light,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
17,29,3,CX,vqe,medium,0.5686274509803921,0.3448275862068966,zne,0.3,0.4,0.38,0.3713793103448276,0.4
6,9,2,CX,vqe,medium,0.75,0.2222222222222222,zne,0.4291479580997897,0.5291479580997897,0.4991479580997897,0.4858146247664563,0.5291479580997897
18,60,7,CX,vqe,light,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
22,40,3,CX,vqe,heavy,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
12,34,7,CX,vqe,light,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
12,26,4,CX,vqe,heavy,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
9,19,4,CX,vqe,heavy,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
11,19,3,CX,vqe,heavy,0.5757575757575758,0.3157894736842105,zne,0.3,0.4,0.38,0.3678947368421053,0.4
17,51,6,CX,vqe,medium,0.5,0.39215686274509803,mem,0.3,0.4,0.41,0.3770588235294118,0.41
9,14,2,CX,vqe,medium,0.7777777777777778,0.21428571428571427,zne,0.3860189044785256,0.4860189044785256,0.4560189044785256,0.4417331901928113,0.4860189044785256
8,12,2,CX,vqe,medium,0.75,0.25,zne,0.3027676803593429,0.40276768035934285,0.3727676803593429,0.36276768035934287,0.40276768035934285
21,41,3,CX,vqe,heavy,0.6507936507936508,0.24390243902439024,zne,0.3,0.4,0.38,0.3592682926829268,0.4
13,30,4,CX,vqe,light,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
21,52,4,CX,vqe,light,0.6190476190476191,0.28846153846153844,zne,0.3,0.4,0.39,0.36461538461538456,0.4
9,19,4,CX,vqe,medium,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
19,35,3,CX,vqe,medium,0.6140350877192983,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
17,47,5,CX,vqe,medium,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
15,27,3,CX,vqe,medium,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
18,60,7,CX,vqe,light,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
24,59,4,CX,vqe,medium,0.6145833333333334,0.3050847457627119,zne,0.3,0.4,0.39,0.3666101694915254,0.4
24,59,4,CX,vqe,medium,0.6145833333333334,0.3050847457627119,zne,0.3,0.4,0.39,0.3666101694915254,0.4
15,37,5,CX,vqe,light,0.49333333333333335,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
15,27,3,CX,vqe,light,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
10,24,5,CX,vqe,heavy,0.48,0.3333333333333333,zne,0.3,0.4,0.4,0.37,0.4
9,19,4,CX,vqe,light,0.5277777777777778,0.3157894736842105,zne,0.4450408058788594,0.5450408058788594,0.5350408058788594,0.5129355427209646,0.5450408058788594
17,27,2,CX,vqe,light,0.7941176470588235,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
15,23,2,CX,vqe,light,0.7666666666666667,0.2608695652173913,zne,0.3,0.4,0.37,0.36130434782608695,0.4
27,107,7,CX,vqe,light,0.5661375661375662,0.3364485981308411,mem,0.3,0.4,0.42,0.37037383177570093,0.42
21,47,4,CX,vqe,medium,0.5595238095238095,0.3829787234042553,zne,0.3,0.4,0.39,0.3759574468085106,0.4
13,30,4,CX,vqe,light,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
10,16,2,CX,vqe,heavy,0.8,0.1875,zne,0.3,0.4,0.37,0.3525,0.4
17,33,3,CX,vqe,heavy,0.6470588235294118,0.24242424242424243,zne,0.3,0.4,0.38,0.35909090909090907,0.4
15,27,3,CX,vqe,medium,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
19,35,3,CX,vqe,heavy,0.6140350877192983,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
16,45,6,CX,vqe,medium,0.46875,0.4444444444444444,mem,0.3,0.4,0.41,0.3833333333333333,0.41
16,42,5,CX,vqe,heavy,0.525,0.38095238095238093,zne,0.3,0.4,0.4,0.37571428571428567,0.4
14,47,8,CX,vqe,light,0.41964285714285715,0.2978723404255319,mem,0.3,0.4,0.43,0.3657446808510638,0.43
16,25,2,CX,vqe,medium,0.78125,0.24,zne,0.3,0.4,0.37,0.3588,0.4
5,7,2,CX,vqe,medium,0.7,0.2857142857142857,zne,0.4565828399044968,0.5565828399044968,0.5265828399044967,0.520868554190211,0.5565828399044968
21,85,8,CX,vqe,medium,0.5059523809523809,0.32941176470588235,mem,0.3,0.4,0.43,0.3695294117647059,0.43
15,46,6,CX,vqe,medium,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
9,19,4,CX,vqe,heavy,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
16,37,4,CX,vqe,heavy,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
22,80,7,CX,vqe,medium,0.5194805194805194,0.375,mem,0.3,0.4,0.42,0.375,0.42
22,40,3,CX,vqe,light,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
17,47,5,CX,vqe,light,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
14,47,8,CX,vqe,heavy,0.41964285714285715,0.2978723404255319,mem,0.3,0.4,0.43,0.3657446808510638,0.43
25,108,8,CX,vqe,medium,0.54,0.32407407407407407,mem,0.3,0.4,0.43,0.3688888888888889,0.43
16,37,4,CX,vqe,light,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
22,40,3,CX,vqe,heavy,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
23,55,4,CX,vqe,light,0.5978260869565217,0.32727272727272727,zne,0.3,0.4,0.39,0.36927272727272725,0.4
12,26,4,CX,vqe,light,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
19,69,8,CX,vqe,light,0.45394736842105265,0.4057971014492754,mem,0.3,0.4,0.43,0.37869565217391304,0.43
20,77,8,CX,vqe,medium,0.48125,0.36363636363636365,mem,0.3,0.4,0.43,0.37363636363636366,0.43
25,85,6,CX,vqe,heavy,0.5666666666666667,0.35294117647058826,mem,0.3,0.4,0.41,0.37235294117647055,0.41
19,44,4,CX,vqe,light,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
26,107,8,CX,vqe,light,0.5144230769230769,0.3925233644859813,mem,0.3,0.4,0.43,0.3771028037383177,0.43
11,17,2,CX,vqe,heavy,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
11,29,6,CX,vqe,heavy,0.4393939393939394,0.3448275862068966,mem,0.3,0.4,0.41,0.3713793103448276,0.41
7,11,2,CX,vqe,light,0.7857142857142857,0.18181818181818182,zne,0.3,0.4,0.37,0.3518181818181818,0.4
13,39,8,CX,vqe,light,0.375,0.358974358974359,mem,0.3,0.4,0.43,0.3730769230769231,0.43
20,34,3,CX,vqe,medium,0.5666666666666667,0.35294117647058826,zne,0.3,0.4,0.38,0.37235294117647055,0.4
25,85,6,CX,vqe,light,0.5666666666666667,0.35294117647058826,mem,0.3,0.4,0.41,0.37235294117647055,0.41
12,26,4,CX,vqe,heavy,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
8,14,3,CX,vqe,heavy,0.5833333333333334,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
15,46,6,CX,vqe,medium,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
11,29,6,CX,vqe,heavy,0.4393939393939394,0.3448275862068966,mem,0.3,0.4,0.41,0.3713793103448276,0.41
12,22,3,CX,vqe,heavy,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
24,79,6,CX,vqe,heavy,0.5486111111111112,0.379746835443038,mem,0.3,0.4,0.41,0.37556962025316454,0.41
20,56,5,CX,vqe,heavy,0.56,0.35714285714285715,zne,0.3,0.4,0.4,0.37285714285714283,0.4
17,62,8,CX,vqe,medium,0.45588235294117646,0.3387096774193548,mem,0.3,0.4,0.43,0.37064516129032254,0.43
5,7,2,CX,vqe,light,0.7,0.2857142857142857,zne,0.4450334166209158,0.5450334166209158,0.5150334166209158,0.5093191309066301,0.5450334166209158
20,34,3,CX,vqe,medium,0.5666666666666667,0.35294117647058826,zne,0.3,0.4,0.38,0.37235294117647055,0.4
13,30,4,CX,vqe,heavy,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
10,23,4,CX,vqe,light,0.575,0.2608695652173913,zne,0.3,0.4,0.39,0.36130434782608695,0.4
11,19,3,CX,vqe,light,0.5757575757575758,0.3157894736842105,zne,0.3,0.4,0.38,0.3678947368421053,0.4
27,107,7,CX,vqe,medium,0.5661375661375662,0.3364485981308411,mem,0.3,0.4,0.42,0.37037383177570093,0.42
6,9,2,CX,vqe,heavy,0.75,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
21,47,4,CX,vqe,light,0.5595238095238095,0.3829787234042553,zne,0.3,0.4,0.39,0.3759574468085106,0.4
23,43,3,CX,vqe,medium,0.6231884057971014,0.27906976744186046,zne,0.3,0.4,0.38,0.3634883720930232,0.4
12,18,2,CX,vqe,light,0.75,0.2777777777777778,zne,0.3,0.4,0.37,0.3633333333333333,0.4
9,19,4,CX,vqe,light,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
15,23,2,CX,vqe,light,0.7666666666666667,0.2608695652173913,zne,0.3,0.4,0.37,0.36130434782608695,0.4
10,23,6,CX,vqe,medium,0.38333333333333336,0.43478260869565216,mem,0.3,0.4,0.41,0.38217391304347825,0.41
21,37,3,CX,vqe,heavy,0.5873015873015873,0.32432432432432434,zne,0.3,0.4,0.38,0.3689189189189189,0.4
8,12,2,CX,vqe,heavy,0.75,0.25,zne,0.3229105179885856,0.4229105179885856,0.3929105179885856,0.3829105179885856,0.4229105179885856
12,35,6,CX,vqe,heavy,0.4861111111111111,0.2857142857142857,mem,0.3,0.4,0.41,0.36428571428571427,0.41
17,51,6,CX,vqe,light,0.5,0.39215686274509803,mem,0.3,0.4,0.41,0.3770588235294118,0.41
10,16,3,CX,vqe,medium,0.5333333333333333,0.375,zne,0.3,0.4,0.38,0.375,0.4
21,85,8,CX,vqe,light,0.5059523809523809,0.32941176470588235,mem,0.3,0.4,0.43,0.3695294117647059,0.43
19,57,5,CX,vqe,light,0.6,0.2807017543859649,zne,0.3,0.4,0.4,0.3636842105263158,0.4
17,36,4,CX,vqe,medium,0.5294117647058824,0.4166666666666667,zne,0.3,0.4,0.39,0.38,0.4
12,22,3,CX,vqe,medium,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
21,37,3,CX,vqe,medium,0.5873015873015873,0.32432432432432434,zne,0.3,0.4,0.38,0.3689189189189189,0.4
18,40,4,CX,vqe,medium,0.5555555555555556,0.375,zne,0.3,0.4,0.39,0.375,0.4
15,47,7,CX,vqe,light,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
11,19,3,CX,vqe,medium,0.5757575757575758,0.3157894736842105,zne,0.3,0.4,0.38,0.3678947368421053,0.4
5,7,2,CX,vqe,heavy,0.7,0.2857142857142857,zne,0.3,0.4,0.37,0.36428571428571427,0.4
7,11,3,CX,vqe,light,0.5238095238095238,0.36363636363636365,zne,0.4343025304544045,0.5343025304544045,0.5143025304544044,0.5079388940907681,0.5343025304544045
21,68,6,CX,vqe,medium,0.5396825396825397,0.36764705882352944,mem,0.3,0.4,0.41,0.37411764705882355,0.41
13,25,3,CX,vqe,medium,0.6410256410256411,0.24,zne,0.3,0.4,0.38,0.3588,0.4
8,15,4,CX,vqe,light,0.46875,0.4,zne,0.41842551557290864,0.5184255155729086,0.5084255155729086,0.49642551557290865,0.5184255155729086
21,37,3,CX,vqe,light,0.5873015873015873,0.32432432432432434,zne,0.3,0.4,0.38,0.3689189189189189,0.4
24,59,4,CX,vqe,heavy,0.6145833333333334,0.3050847457627119,zne,0.3,0.4,0.39,0.3666101694915254,0.4
10,16,3,CX,vqe,heavy,0.5333333333333333,0.375,zne,0.3,0.4,0.38,0.375,0.4
13,30,4,CX,vqe,medium,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
7,11,3,CX,vqe,heavy,0.5238095238095238,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
9,19,4,CX,vqe,medium,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
15,46,6,CX,vqe,heavy,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
24,59,4,CX,vqe,light,0.6145833333333334,0.3050847457627119,zne,0.3,0.4,0.39,0.3666101694915254,0.4
12,26,4,CX,vqe,heavy,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
14,47,8,CX,vqe,heavy,0.41964285714285715,0.2978723404255319,mem,0.3,0.4,0.43,0.3657446808510638,0.43
17,62,8,CX,vqe,medium,0.45588235294117646,0.3387096774193548,mem,0.3,0.4,0.43,0.37064516129032254,0.43
16,30,3,CX,vqe,light,0.625,0.26666666666666666,zne,0.3,0.4,0.38,0.362,0.4
16,54,8,CX,vqe,heavy,0.421875,0.3888888888888889,mem,0.3,0.4,0.43,0.37666666666666665,0.43
19,35,3,CX,vqe,light,0.6140350877192983,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
25,85,6,CX,vqe,medium,0.5666666666666667,0.35294117647058826,mem,0.3,0.4,0.41,0.37235294117647055,0.41
8,14,3,CX,vqe,heavy,0.5833333333333334,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
7,11,3,CX,vqe,heavy,0.5238095238095238,0.36363636363636365,zne,0.5266052165112936,0.6266052165112935,0.6066052165112935,0.6002415801476572,0.6266052165112935
19,44,4,CX,vqe,medium,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
25,108,8,CX,vqe,light,0.54,0.32407407407407407,mem,0.3,0.4,0.43,0.3688888888888889,0.43
20,69,6,CX,vqe,heavy,0.575,0.2898550724637681,mem,0.3,0.4,0.41,0.36478260869565216,0.41
24,70,5,CX,vqe,heavy,0.5833333333333334,0.34285714285714286,zne,0.3,0.4,0.4,0.3711428571428571,0.4
7,11,3,CX,vqe,medium,0.5238095238095238,0.36363636363636365,zne,0.7681066956375316,0.8681066956375316,0.8481066956375316,0.8417430592738953,0.8681066956375316
10,24,5,CX,vqe,light,0.48,0.3333333333333333,zne,0.3276067278339184,0.4276067278339184,0.4276067278339184,0.3976067278339184,0.4276067278339184
25,75,5,CX,vqe,light,0.6,0.32,zne,0.3,0.4,0.4,0.36839999999999995,0.4
11,29,6,CX,vqe,light,0.4393939393939394,0.3448275862068966,mem,0.3,0.4,0.41,0.3713793103448276,0.41
14,38,5,CX,vqe,medium,0.5428571428571428,0.3157894736842105,zne,0.3,0.4,0.4,0.3678947368421053,0.4
15,47,7,CX,vqe,heavy,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
23,80,6,CX,vqe,light,0.5797101449275363,0.3125,mem,0.3,0.4,0.41,0.3675,0.41
17,51,6,CX,vqe,light,0.5,0.39215686274509803,mem,0.3,0.4,0.41,0.3770588235294118,0.41
16,45,6,CX,vqe,medium,0.46875,0.4444444444444444,mem,0.3,0.4,0.41,0.3833333333333333,0.41
13,30,4,CX,vqe,light,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
20,34,3,CX,vqe,light,0.5666666666666667,0.35294117647058826,zne,0.3460285323647564,0.44602853236475637,0.4260285323647564,0.418381473541227,0.44602853236475637
11,16,2,CX,vqe,light,0.7272727272727273,0.3125,zne,0.37014513744983946,0.47014513744983943,0.44014513744983946,0.43764513744983946,0.47014513744983943
10,24,5,CX,vqe,light,0.48,0.3333333333333333,zne,0.3,0.4,0.4,0.37,0.4
13,39,8,CX,vqe,light,0.375,0.358974358974359,mem,0.3,0.4,0.43,0.3730769230769231,0.43
23,55,4,CX,vqe,light,0.5978260869565217,0.32727272727272727,zne,0.3,0.4,0.39,0.36927272727272725,0.4
19,63,6,CX,vqe,light,0.5526315789473685,0.31746031746031744,mem,0.3,0.4,0.41,0.3680952380952381,0.41
19,51,5,CX,vqe,heavy,0.5368421052631579,0.39215686274509803,zne,0.3,0.4,0.4,0.3770588235294118,0.4
10,23,4,CX,vqe,heavy,0.575,0.2608695652173913,zne,0.3,0.4,0.39,0.36130434782608695,0.4
11,17,2,CX,vqe,medium,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
15,24,2,CX,vqe,heavy,0.8,0.20833333333333334,zne,0.3,0.4,0.37,0.355,0.4
25,93,7,CX,vqe,heavy,0.5314285714285715,0.3870967741935484,mem,0.3,0.4,0.42,0.3764516129032258,0.42
17,61,7,CX,vqe,light,0.5126050420168067,0.29508196721311475,mem,0.3,0.4,0.42,0.36540983606557376,0.42
12,26,4,CX,vqe,light,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
14,40,6,CX,vqe,medium,0.47619047619047616,0.375,mem,0.3,0.4,0.41,0.375,0.41
16,42,5,CX,vqe,light,0.525,0.38095238095238093,zne,0.3,0.4,0.4,0.37571428571428567,0.4
11,17,2,CX,vqe,heavy,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
15,47,7,CX,vqe,light,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
22,40,3,CX,vqe,light,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
12,34,7,CX,vqe,medium,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
13,33,5,CX,vqe,medium,0.5076923076923077,0.36363636363636365,zne,0.3,0.4,0.4,0.37363636363636366,0.4
21,68,6,CX,vqe,medium,0.5396825396825397,0.36764705882352944,mem,0.3,0.4,0.41,0.37411764705882355,0.41
15,46,6,CX,vqe,heavy,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
22,93,8,CX,vqe,medium,0.5284090909090909,0.3010752688172043,mem,0.3,0.4,0.43,0.3661290322580645,0.43
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
36,74,5,CX,qaoa,medium,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
14,18,2,CX,qaoa,heavy,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
30,40,3,CX,qaoa,medium,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
33,57,4,CX,qaoa,medium,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
42,108,7,CX,qaoa,medium,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
33,57,4,CX,qaoa,light,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
35,83,7,CX,qaoa,medium,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
24,38,8,CX,qaoa,medium,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
21,33,7,CX,qaoa,light,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
18,28,6,CX,qaoa,heavy,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
35,83,7,CX,qaoa,heavy,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
18,23,2,CX,qaoa,heavy,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
26,44,4,CX,qaoa,light,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
31,67,8,CX,qaoa,medium,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
45,125,8,CX,qaoa,light,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
24,38,8,CX,qaoa,medium,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
21,33,7,CX,qaoa,heavy,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
36,74,5,CX,qaoa,heavy,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
38,96,8,CX,qaoa,light,0.3157894736842105,0.4375,mem,0.3,0.4,0.43,0.38249999999999995,0.43
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
42,108,7,CX,qaoa,light,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
24,38,8,CX,qaoa,light,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
26,44,4,CX,qaoa,medium,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
19,31,4,CX,qaoa,heavy,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
16,22,3,CX,qaoa,light,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
25,49,6,CX,qaoa,heavy,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
9,13,3,CX,qaoa,medium,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
45,125,8,CX,qaoa,light,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
25,49,6,CX,qaoa,heavy,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
23,31,3,CX,qaoa,medium,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
19,31,4,CX,qaoa,heavy,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
12,18,4,CX,qaoa,light,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
14,18,2,CX,qaoa,heavy,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
31,67,8,CX,qaoa,medium,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
35,83,7,CX,qaoa,heavy,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
26,44,4,CX,qaoa,light,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
12,18,4,CX,qaoa,heavy,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
21,33,7,CX,qaoa,heavy,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
15,23,5,CX,qaoa,medium,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
45,125,8,CX,qaoa,light,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
31,67,8,CX,qaoa,heavy,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
32,70,6,CX,qaoa,light,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
25,49,6,CX,qaoa,light,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
33,57,4,CX,qaoa,medium,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
16,22,3,CX,qaoa,light,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
45,125,8,CX,qaoa,medium,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
29,57,5,CX,qaoa,light,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
19,31,4,CX,qaoa,medium,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
